disasterNumber,state,county,ia_totalApprovedIhp,denial_multiplier,d_i,population,n_i,fema_per_capita,x_i,pct_need_met,per_capita_alloc
4339,PR,Rio Grande,18980241.65,2.5,47450604.125,49084.0,966.7224375560264,386.68897502241055,38897664.79992795,81.97506758282596,792.4713715248951
4339,PR,Sabana Grande,2679801.14,2.5,6699502.850000001,23498.0,285.10949229721683,114.04379691888671,2625159.028993558,39.1843855845745,111.71840279996417
4339,PR,Salinas,23293806.34,2.5,58234515.85,27375.0,2127.2882502283105,850.9153000913242,53489534.74415079,91.85194375433412,1953.9556070922663
4339,PR,San German,4814669.09,2.5,12036672.725,32917.0,365.6673671659021,146.26694686636085,6342883.109820734,52.696316122699386,192.69323175929563
4339,PR,San Juan,66487408.11,2.5,166218520.275,356296.0,466.5180644043155,186.6072257617262,104442625.31946945,62.83452959795003,293.1344312579132
4339,PR,San Lorenzo,13057623.22,2.5,32644058.05,38697.0,843.5811057704732,337.4324423081893,25938726.499507353,79.45925858781932,670.303292232146
4339,PR,San Sebastian,11572367.12,2.5,28930917.8,40267.0,718.477110288822,287.3908441155288,21951564.01968623,75.87579547748129,545.1502227552644
4339,PR,Santa Isabel,11226149.26,2.5,28065373.15,21161.0,1326.278207551628,530.5112830206511,24397868.332145657,86.93227844057958,1152.963864285509
4339,PR,Toa Alta,28308780.51,2.5,70771951.275,69211.0,1022.5535142535148,409.02140570140585,58761869.00212202,83.02988393493608,849.0249960573034
4339,PR,Toa Baja,54120679.97,2.5,135301699.925,79330.0,1705.555274486323,682.2221097945292,121549157.60052313,89.83564705240205,1532.19661667116
4339,PR,Trujillo Alto,16459054.44,2.5,41147636.1,69817.0,589.3641391065214,235.74565564260854,29011121.011734616,70.50495183059766,415.5309023838695
4339,PR,Utuado,18793577.84,2.5,46983944.6,29601.0,1587.241802641803,634.896721056721,41860254.54052959,89.09480652786566,1414.1500131931214
4339,PR,Vega Alta,18678170.83,2.5,46695427.075,36691.0,1272.667059360606,509.0668237442424,40343091.30885077,86.39623585421671,1099.5364342441137
4339,PR,Vega Baja,27440084.83,2.5,68600212.07499999,55857.0,1228.1399300893352,491.2559720357341,58885190.404037505,85.83820461029896,1054.213266090866
4339,PR,Vieques,8149901.729999999,2.5,20374754.325,8577.0,2375.510589366911,950.2042357467644,18888361.70752186,92.70473354540367,2202.2107622154435
4339,PR,Villalba,10934117.14,2.5,27335292.85,23139.0,1181.3515212411946,472.54060849647783,23305327.909178935,85.25728272627207,1007.1882064557213
4339,PR,Yabucoa,24793905.88,2.5,61984764.7,32375.0,1914.5873266409264,765.8349306563706,56343820.098921634,90.89946597622823,1740.349655565147
4339,PR,Yauco,9079711.69,2.5,22699279.225,36307.0,625.2039338144159,250.08157352576637,16395915.841960816,72.23099764288139,451.5910386966925
4340,VI,St. Croix,33114566.38,1.4285714285714286,47306523.4,50601.0,934.8930534969664,654.4251374478765,38518542.7138768,81.4233216594327,761.2209781205272
4340,VI,St. John,3301790.76,1.4285714285714286,4716843.942857143,4170.0,1131.1376361767727,791.796345323741,3992927.791322858,84.65253121993717,957.5366406050019
4340,VI,St. Thomas,7662394.41,1.4285714285714286,10946277.72857143,51634.0,211.9974770223386,148.39823391563698,1946625.5778549819,17.78344772647232,37.700460507707746
